0.000000000000000000e+00,1.234999972395598861e-01
1.000000000000000000e+00,2.319999948143958990e-01
2.000000000000000000e+00,2.129999952390790041e-01
3.000000000000000000e+00,4.499999899417161942e-01
4.000000000000000000e+00,6.889999845996499506e-01
5.000000000000000000e+00,5.699999872595071793e-01
6.000000000000000000e+00,8.804999803192913310e-01
7.000000000000000000e+00,1.129999974742531776e+00
8.000000000000000000e+00,1.041999976709484965e+00
9.000000000000000000e+00,1.174999973736703396e+00
1.000000000000000000e+01,1.167499973904341459e+00
1.100000000000000000e+01,1.682999962382018655e+00
1.200000000000000000e+01,1.806999959610402495e+00
1.300000000000000000e+01,1.595999964326620058e+00
1.400000000000000000e+01,1.977499955799430609e+00
1.500000000000000000e+01,2.187499951105564833e+00
1.600000000000000000e+01,1.827999959141016095e+00
1.700000000000000000e+01,2.631499941181391300e+00
1.800000000000000000e+01,2.649999940767884254e+00
1.900000000000000000e+01,2.620999941416084944e+00
2.000000000000000000e+01,2.832999936677515596e+00
2.100000000000000000e+01,2.456499945092946113e+00
2.200000000000000000e+01,2.615499941539019435e+00
2.300000000000000000e+01,3.306999926082789809e+00
2.400000000000000000e+01,2.537499943282455206e+00
2.500000000000000000e+01,3.408499923814088284e+00
2.600000000000000000e+01,3.664999918080866337e+00
2.700000000000000000e+01,3.023999932408332647e+00
2.800000000000000000e+01,3.882499913219362497e+00
2.900000000000000000e+01,4.908499890286475598e+00
3.000000000000000000e+01,5.046999887190759537e+00
3.100000000000000000e+01,5.525499876495450380e+00
3.200000000000000000e+01,6.052499864716082811e+00
3.300000000000000000e+01,5.446999878250062821e+00
3.400000000000000000e+01,5.279999881982803345e+00
3.500000000000000000e+01,5.972999866493045928e+00
3.600000000000000000e+01,8.591999807953834889e+00
3.700000000000000000e+01,7.459999833256006241e+00
3.800000000000000000e+01,7.667999828606843593e+00
3.900000000000000000e+01,9.557499786373227835e+00
4.000000000000000000e+01,1.137149974582716894e+01
4.100000000000000000e+01,9.008999798633158917e+00
4.200000000000000000e+01,1.138249974558129907e+01
4.300000000000000000e+01,1.036849976824596453e+01
4.400000000000000000e+01,1.322799970433115924e+01
4.500000000000000000e+01,1.295099971052259136e+01
4.600000000000000000e+01,1.147249974356964231e+01
4.700000000000000000e+01,1.401099968682974506e+01
4.800000000000000000e+01,1.326199970357120073e+01
4.900000000000000000e+01,1.744749961001798511e+01
5.000000000000000000e+01,1.317549970550462568e+01
5.100000000000000000e+01,1.469099967163056064e+01
5.200000000000000000e+01,1.676949962517246462e+01
5.300000000000000000e+01,1.724549961453303837e+01
5.400000000000000000e+01,1.725249961437657475e+01
5.500000000000000000e+01,1.665949962763115622e+01
5.600000000000000000e+01,1.543599965497851301e+01
5.700000000000000000e+01,1.605799964107573174e+01
5.800000000000000000e+01,1.441799967773258651e+01
5.900000000000000000e+01,1.430449968026950991e+01
6.000000000000000000e+01,1.495449966574087775e+01
6.100000000000000000e+01,1.579049964705482090e+01
6.200000000000000000e+01,1.754649960780516338e+01
6.300000000000000000e+01,1.724249961460009217e+01
6.400000000000000000e+01,1.986199955604970313e+01
6.500000000000000000e+01,1.785449960092082478e+01
6.600000000000000000e+01,1.905299957413226508e+01
6.700000000000000000e+01,1.716449961634352661e+01
6.800000000000000000e+01,2.102749952999874949e+01
6.900000000000000000e+01,2.148649951973930072e+01
7.000000000000000000e+01,2.117449952671304203e+01
7.100000000000000000e+01,2.218849950404837656e+01
7.200000000000000000e+01,2.042649954343214702e+01
7.300000000000000000e+01,2.333049947852268957e+01
7.400000000000000000e+01,2.257699949536472417e+01
7.500000000000000000e+01,2.454749945132061839e+01
7.600000000000000000e+01,2.211249950574710965e+01
7.700000000000000000e+01,2.552349942950531769e+01
7.800000000000000000e+01,2.363199947178363658e+01
7.900000000000000000e+01,2.694949939763173319e+01
8.000000000000000000e+01,2.553899942915886712e+01
8.100000000000000000e+01,2.622049941392615580e+01
8.200000000000000000e+01,2.535249943332746625e+01
8.300000000000000000e+01,2.724699939098209001e+01
8.400000000000000000e+01,2.932049934463575624e+01
8.500000000000000000e+01,2.632399941161274981e+01
8.600000000000000000e+01,2.785349937742575932e+01
8.700000000000000000e+01,2.815899937059730362e+01
8.800000000000000000e+01,2.777849937910213995e+01
8.900000000000000000e+01,2.974249933520331979e+01
9.000000000000000000e+01,2.850749936280772090e+01
9.100000000000000000e+01,2.779299937877804183e+01
9.200000000000000000e+01,2.723349939128383923e+01
9.300000000000000000e+01,2.866899935919791531e+01
9.400000000000000000e+01,3.178099928963929344e+01
9.500000000000000000e+01,2.778349937899038125e+01
9.600000000000000000e+01,2.893149935333058309e+01
9.700000000000000000e+01,2.806099937278777290e+01
9.800000000000000000e+01,3.040449932040646530e+01
9.900000000000000000e+01,3.071649931343272399e+01
1.000000000000000000e+02,3.003899932857602906e+01
1.010000000000000000e+02,2.960799933820963048e+01
1.020000000000000000e+02,2.967549933670088791e+01
1.030000000000000000e+02,3.050999931804835796e+01
1.040000000000000000e+02,2.910749934939667583e+01
1.050000000000000000e+02,3.089499930944293737e+01
1.060000000000000000e+02,3.219049928048625731e+01
1.070000000000000000e+02,2.927699934560805417e+01
1.080000000000000000e+02,2.990249933162704110e+01
1.090000000000000000e+02,3.083749931072816253e+01
1.100000000000000000e+02,2.973399933539331030e+01
1.110000000000000000e+02,3.069049931401386999e+01
1.120000000000000000e+02,3.110799930468201779e+01
1.130000000000000000e+02,3.057449931660666920e+01
1.140000000000000000e+02,3.088449930967762924e+01
1.150000000000000000e+02,3.239749927585944533e+01
1.160000000000000000e+02,3.109049930507317328e+01
1.170000000000000000e+02,3.164749929262325168e+01
1.180000000000000000e+02,3.201449928442016102e+01
1.190000000000000000e+02,3.059299931619316482e+01
1.200000000000000000e+02,3.285599926561117456e+01
1.210000000000000000e+02,3.173949929056689001e+01
1.220000000000000000e+02,3.205649928348138644e+01
1.230000000000000000e+02,3.138049929859116816e+01
1.240000000000000000e+02,3.177599928975105215e+01
1.250000000000000000e+02,2.938649934316054058e+01
1.260000000000000000e+02,2.992549933111295246e+01
1.270000000000000000e+02,2.909399934969842505e+01
1.280000000000000000e+02,3.009999932721257210e+01
1.290000000000000000e+02,3.165549929244443916e+01
1.300000000000000000e+02,3.001149932919070196e+01
1.310000000000000000e+02,3.065349931484088231e+01
1.320000000000000000e+02,3.132649929979816150e+01
1.330000000000000000e+02,3.064599931500852037e+01
1.340000000000000000e+02,3.100249930704012513e+01
1.350000000000000000e+02,3.279899926688521816e+01
1.360000000000000000e+02,2.950899934042245221e+01
1.370000000000000000e+02,3.114149930393323373e+01
1.380000000000000000e+02,2.937749934336170554e+01
1.390000000000000000e+02,3.111149930460378599e+01
1.400000000000000000e+02,3.005749932816252112e+01
1.410000000000000000e+02,3.052549931770190739e+01
1.420000000000000000e+02,2.947599934116005826e+01
1.430000000000000000e+02,2.994799933061003827e+01
1.440000000000000000e+02,3.018149932539090585e+01
1.450000000000000000e+02,2.946399934142828059e+01
1.460000000000000000e+02,3.013949932632967688e+01
1.470000000000000000e+02,3.145599929690360952e+01
1.480000000000000000e+02,3.009049932742491507e+01
1.490000000000000000e+02,3.034799932166934155e+01
1.500000000000000000e+02,2.944249934190884233e+01
1.510000000000000000e+02,2.975849933484569121e+01
1.520000000000000000e+02,3.112899930421263051e+01
1.530000000000000000e+02,3.122499930206686258e+01
1.540000000000000000e+02,3.163649929286912155e+01
1.550000000000000000e+02,3.027149932337924909e+01
1.560000000000000000e+02,3.005099932830780673e+01
1.570000000000000000e+02,3.086899931002408337e+01
1.580000000000000000e+02,3.111099930461496044e+01
1.590000000000000000e+02,3.055299931708723449e+01
1.600000000000000000e+02,3.058949931627139307e+01
1.610000000000000000e+02,3.214399928152560904e+01
1.620000000000000000e+02,3.240199927575886107e+01
1.630000000000000000e+02,3.206949928319081522e+01
1.640000000000000000e+02,3.014399932622909617e+01
1.650000000000000000e+02,3.054249931732192636e+01
1.660000000000000000e+02,3.341849925303831981e+01
1.670000000000000000e+02,3.088999930955469608e+01
1.680000000000000000e+02,3.110399930477142405e+01
1.690000000000000000e+02,3.167699929196387387e+01
1.700000000000000000e+02,3.244549927478656315e+01
1.710000000000000000e+02,3.229199927821755267e+01
1.720000000000000000e+02,2.993349933093413640e+01
1.730000000000000000e+02,3.095099930819123912e+01
1.740000000000000000e+02,3.172649929085746479e+01
1.750000000000000000e+02,3.110099930483847785e+01
1.760000000000000000e+02,3.215699928123503781e+01
1.770000000000000000e+02,2.986099933255463768e+01
1.780000000000000000e+02,3.226649927878752067e+01
1.790000000000000000e+02,3.168849929170682955e+01
1.800000000000000000e+02,3.195399928577244353e+01
1.810000000000000000e+02,3.336149925431236341e+01
1.820000000000000000e+02,3.380249924445524812e+01
1.830000000000000000e+02,3.085749931028112769e+01
1.840000000000000000e+02,3.131899929996579957e+01
1.850000000000000000e+02,3.335849925437942431e+01
1.860000000000000000e+02,3.371649924637749507e+01
1.870000000000000000e+02,3.328699925597756959e+01
1.880000000000000000e+02,3.342599925287068174e+01
1.890000000000000000e+02,3.333899925481527760e+01
1.900000000000000000e+02,3.082249931106343865e+01
1.910000000000000000e+02,3.109749930491670966e+01
1.920000000000000000e+02,3.292849926399067328e+01
1.930000000000000000e+02,3.359849924901500628e+01
1.940000000000000000e+02,3.334449925469234444e+01
1.950000000000000000e+02,3.285999926552176476e+01
1.960000000000000000e+02,3.295499926339834929e+01
1.970000000000000000e+02,3.282049926640465998e+01
1.980000000000000000e+02,3.082249931106343865e+01
1.990000000000000000e+02,3.229049927825108313e+01
2.000000000000000000e+02,3.154299929495901011e+01
2.010000000000000000e+02,3.211699928212910748e+01
2.020000000000000000e+02,3.163099929299205471e+01
2.030000000000000000e+02,3.274899926800280525e+01
2.040000000000000000e+02,3.163999929279088974e+01
2.050000000000000000e+02,3.065399931482970786e+01
2.060000000000000000e+02,3.071849931338801909e+01
2.070000000000000000e+02,3.109999930486083031e+01
2.080000000000000000e+02,3.126399930119514536e+01
2.090000000000000000e+02,3.034249932179227471e+01
2.100000000000000000e+02,3.127349930098280240e+01
2.110000000000000000e+02,3.121749930223450065e+01
2.120000000000000000e+02,3.008049932764843248e+01
2.130000000000000000e+02,3.256599927209317968e+01
2.140000000000000000e+02,3.072199931330978728e+01
2.150000000000000000e+02,3.288249926501885056e+01
2.160000000000000000e+02,3.001449932912364460e+01
2.170000000000000000e+02,3.399549924014136337e+01
2.180000000000000000e+02,3.220299928020686053e+01
2.190000000000000000e+02,3.120299930255860232e+01
2.200000000000000000e+02,3.078299931194633388e+01
2.210000000000000000e+02,2.991999933123588562e+01
2.220000000000000000e+02,2.976949933459982134e+01
2.230000000000000000e+02,3.133099929969757724e+01
2.240000000000000000e+02,3.015049932608381056e+01
2.250000000000000000e+02,3.158899929393082928e+01
2.260000000000000000e+02,3.296249926323071122e+01
2.270000000000000000e+02,3.082699931096285439e+01
2.280000000000000000e+02,3.172249929094687104e+01
2.290000000000000000e+02,3.207299928311258697e+01
2.300000000000000000e+02,3.150799929574132108e+01
2.310000000000000000e+02,3.183849928835406828e+01
2.320000000000000000e+02,3.218949928050860620e+01
2.330000000000000000e+02,3.183999928832054138e+01
2.340000000000000000e+02,3.305549926115200066e+01
2.350000000000000000e+02,3.105699930582195378e+01
2.360000000000000000e+02,3.213199928179383136e+01
2.370000000000000000e+02,3.062649931544438076e+01
2.380000000000000000e+02,3.078699931185692407e+01
2.390000000000000000e+02,2.939349934300407696e+01
2.400000000000000000e+02,3.203049928406253599e+01
2.410000000000000000e+02,3.013199932649731494e+01
2.420000000000000000e+02,2.854249936202540994e+01
2.430000000000000000e+02,3.103349930634722043e+01
2.440000000000000000e+02,3.099799930714070939e+01
2.450000000000000000e+02,3.206549928328022503e+01
2.460000000000000000e+02,3.327399925626814081e+01
2.470000000000000000e+02,3.250949927335604883e+01
2.480000000000000000e+02,3.003349932869896222e+01
2.490000000000000000e+02,3.195149928582832288e+01
2.500000000000000000e+02,3.089499930944293737e+01
2.510000000000000000e+02,2.926199934594333030e+01
2.520000000000000000e+02,3.101049930686131262e+01
2.530000000000000000e+02,3.299049926260486387e+01
2.540000000000000000e+02,3.048549931859597706e+01
2.550000000000000000e+02,3.101949930666014410e+01
2.560000000000000000e+02,3.292799926400184773e+01
2.570000000000000000e+02,3.155149929476901960e+01
2.580000000000000000e+02,3.251849927315488742e+01
2.590000000000000000e+02,3.150999929569661617e+01
2.600000000000000000e+02,3.350449925111606575e+01
2.610000000000000000e+02,3.163299929294735335e+01
2.620000000000000000e+02,3.243149927509948327e+01
2.630000000000000000e+02,3.110599930472671915e+01
2.640000000000000000e+02,3.097099930774420429e+01
2.650000000000000000e+02,3.389299924243241691e+01
2.660000000000000000e+02,2.989099933188408542e+01
2.670000000000000000e+02,3.234049927713349604e+01
2.680000000000000000e+02,3.115449930364265896e+01
2.690000000000000000e+02,3.193399928621947836e+01
2.700000000000000000e+02,3.045149931935593557e+01
2.710000000000000000e+02,3.192199928648769713e+01
2.720000000000000000e+02,3.194899928588420224e+01
2.730000000000000000e+02,3.294799926355481290e+01
2.740000000000000000e+02,3.139749929821118712e+01
2.750000000000000000e+02,3.253049927288666510e+01
2.760000000000000000e+02,3.244899927470832779e+01
2.770000000000000000e+02,3.173699929062276937e+01
2.780000000000000000e+02,2.796799937486648702e+01
2.790000000000000000e+02,3.070299931373447322e+01
2.800000000000000000e+02,3.134199929945170737e+01
2.810000000000000000e+02,3.267349926969036744e+01
2.820000000000000000e+02,3.020699932482093431e+01
2.830000000000000000e+02,2.886049935491755747e+01
2.840000000000000000e+02,3.246349927438423322e+01
2.850000000000000000e+02,3.206849928321317122e+01
2.860000000000000000e+02,3.199449928486719585e+01
2.870000000000000000e+02,3.207849928298965381e+01
2.880000000000000000e+02,3.134399929940700602e+01
2.890000000000000000e+02,3.217549928082153343e+01
2.900000000000000000e+02,3.177449928978457905e+01
2.910000000000000000e+02,3.110199930481612540e+01
2.920000000000000000e+02,3.046799931898713254e+01
2.930000000000000000e+02,3.074099931288510490e+01
2.940000000000000000e+02,3.026649932349100780e+01
2.950000000000000000e+02,3.246349927438423322e+01
2.960000000000000000e+02,3.113149930415675115e+01
2.970000000000000000e+02,3.121949930218979574e+01
2.980000000000000000e+02,2.936349934367462922e+01
2.990000000000000000e+02,3.114899930376559567e+01
3.000000000000000000e+02,2.968899933639913868e+01
0.000000000000000000e+00,9.699999783188104074e-02
1.000000000000000000e+00,1.884999957866966835e-01
2.000000000000000000e+00,4.329999903216957824e-01
3.000000000000000000e+00,4.989999888464808353e-01
4.000000000000000000e+00,9.104999796487390773e-01
5.000000000000000000e+00,9.439999788999557939e-01
6.000000000000000000e+00,1.074499975983053357e+00
7.000000000000000000e+00,1.112499975133687258e+00
8.000000000000000000e+00,1.025499977078288882e+00
9.000000000000000000e+00,1.604499964136630208e+00
1.000000000000000000e+01,1.712499961722642183e+00
1.100000000000000000e+01,1.718999961577355906e+00
1.200000000000000000e+01,1.541999965533614070e+00
1.300000000000000000e+01,2.069999953731894493e+00
1.400000000000000000e+01,2.098499953094870030e+00
1.500000000000000000e+01,2.071999953687190921e+00
1.600000000000000000e+01,2.293999948725104154e+00
1.700000000000000000e+01,2.804499937314540059e+00
1.800000000000000000e+01,2.771499938052147449e+00
1.900000000000000000e+01,3.013499932643026291e+00
2.000000000000000000e+01,2.895499935280531734e+00
2.100000000000000000e+01,2.484499944467097432e+00
2.200000000000000000e+01,4.162999906949698570e+00
2.300000000000000000e+01,3.808999914862215341e+00
2.400000000000000000e+01,3.868999913521110834e+00
2.500000000000000000e+01,4.226999905519187806e+00
2.600000000000000000e+01,3.774999915622174740e+00
2.700000000000000000e+01,4.460499900300055387e+00
2.800000000000000000e+01,4.412999901361763122e+00
2.900000000000000000e+01,4.402499901596456766e+00
3.000000000000000000e+01,5.013999887928366483e+00
3.100000000000000000e+01,4.603999897092580618e+00
3.200000000000000000e+01,4.490999899618327795e+00
3.300000000000000000e+01,5.521499876584857525e+00
3.400000000000000000e+01,5.192999883927404525e+00
3.500000000000000000e+01,5.134499885234982131e+00
3.600000000000000000e+01,5.023999887704849066e+00
3.700000000000000000e+01,5.938499867264181553e+00
3.800000000000000000e+01,6.458499855641275822e+00
3.900000000000000000e+01,6.011499865632504047e+00
4.000000000000000000e+01,6.500499854702502134e+00
4.100000000000000000e+01,6.023499865364283501e+00
4.200000000000000000e+01,5.901499868091195644e+00
4.300000000000000000e+01,7.009499843325466273e+00
4.400000000000000000e+01,7.109999841079115868e+00
4.500000000000000000e+01,6.511999854445457814e+00
4.600000000000000000e+01,7.342999835871159675e+00
4.700000000000000000e+01,7.742499826941639185e+00
4.800000000000000000e+01,8.609499807562679408e+00
4.900000000000000000e+01,1.010649977410212230e+01
5.000000000000000000e+01,9.008499798644333367e+00
5.100000000000000000e+01,9.136999795772135613e+00
5.200000000000000000e+01,9.662999784015118721e+00
5.300000000000000000e+01,7.461499833222478451e+00
5.400000000000000000e+01,1.009249977441504598e+01
5.500000000000000000e+01,1.052799976468086207e+01
5.600000000000000000e+01,1.129099974762648273e+01
5.700000000000000000e+01,1.090449975626543200e+01
5.800000000000000000e+01,1.350099969822913337e+01
5.900000000000000000e+01,1.365649969475343894e+01
6.000000000000000000e+01,1.299799970947205985e+01
6.100000000000000000e+01,1.303749970858916640e+01
6.200000000000000000e+01,1.416849968330934573e+01
6.300000000000000000e+01,1.460949967345222866e+01
6.400000000000000000e+01,1.813449959466233707e+01
6.500000000000000000e+01,1.623749963706359267e+01
6.600000000000000000e+01,1.479549966929480398e+01
6.700000000000000000e+01,1.512499966192990541e+01
6.800000000000000000e+01,1.690299962218850993e+01
6.900000000000000000e+01,1.603049964169040464e+01
7.000000000000000000e+01,1.423149968190118742e+01
7.100000000000000000e+01,1.823999959230422974e+01
7.200000000000000000e+01,1.600599964223802019e+01
7.300000000000000000e+01,1.696049962090328478e+01
7.400000000000000000e+01,1.513699966166168487e+01
7.500000000000000000e+01,1.594349964363500405e+01
7.600000000000000000e+01,1.971549955932423615e+01
7.700000000000000000e+01,1.708599961809813905e+01
7.800000000000000000e+01,1.715099961664527584e+01
7.900000000000000000e+01,1.724749961448833346e+01
8.000000000000000000e+01,1.886099957842379737e+01
8.100000000000000000e+01,2.116149952700361681e+01
8.200000000000000000e+01,1.761449960628524281e+01
8.300000000000000000e+01,1.725199961438774920e+01
8.400000000000000000e+01,1.698999962024390697e+01
8.500000000000000000e+01,1.937249956699088216e+01
8.600000000000000000e+01,1.968799955993890904e+01
8.700000000000000000e+01,2.106149952923879098e+01
8.800000000000000000e+01,2.047199954241514064e+01
8.900000000000000000e+01,1.712299961727112674e+01
9.000000000000000000e+01,2.099299953076988601e+01
9.100000000000000000e+01,2.061849953914061118e+01
9.200000000000000000e+01,2.001849955255165625e+01
9.300000000000000000e+01,2.334899947810918164e+01
9.400000000000000000e+01,2.048299954216927432e+01
9.500000000000000000e+01,2.180549951260909580e+01
9.600000000000000000e+01,2.073799953646958016e+01
9.700000000000000000e+01,2.397949946401640631e+01
9.800000000000000000e+01,2.075599953606724668e+01
9.900000000000000000e+01,2.342599947638809610e+01
1.000000000000000000e+02,2.444449945362284637e+01
1.010000000000000000e+02,1.938449956672265984e+01
1.020000000000000000e+02,2.075849953601136733e+01
1.030000000000000000e+02,2.120599952600896287e+01
1.040000000000000000e+02,1.968299956005066775e+01
1.050000000000000000e+02,2.342749947635456920e+01
1.060000000000000000e+02,2.217749950429424644e+01
1.070000000000000000e+02,2.311049948344007277e+01
1.080000000000000000e+02,2.194349950952455330e+01
1.090000000000000000e+02,2.380249946797266603e+01
1.100000000000000000e+02,2.612949941596016146e+01
1.110000000000000000e+02,2.325899948012083840e+01
1.120000000000000000e+02,2.244799949824810170e+01
1.130000000000000000e+02,2.481749944528564811e+01
1.140000000000000000e+02,2.117999952659010887e+01
1.150000000000000000e+02,2.396449946435168243e+01
1.160000000000000000e+02,2.355099947359412837e+01
1.170000000000000000e+02,2.222099950332194496e+01
1.180000000000000000e+02,2.583449942255392529e+01
1.190000000000000000e+02,2.357249947311356664e+01
1.200000000000000000e+02,2.239099949952214885e+01
1.210000000000000000e+02,2.155999951809644699e+01
1.220000000000000000e+02,2.384499946702271700e+01
1.230000000000000000e+02,2.353199947401881076e+01
1.240000000000000000e+02,2.464499944914132357e+01
1.250000000000000000e+02,2.317399948202073645e+01
1.260000000000000000e+02,2.436199945546686507e+01
1.270000000000000000e+02,2.084849953399971056e+01
1.280000000000000000e+02,2.250799949690699719e+01
1.290000000000000000e+02,2.277649949090555381e+01
1.300000000000000000e+02,2.446599945314228464e+01
1.310000000000000000e+02,2.285299948919564628e+01
1.320000000000000000e+02,2.536799943298101567e+01
1.330000000000000000e+02,2.672649940261617374e+01
1.340000000000000000e+02,2.459099945034831691e+01
1.350000000000000000e+02,2.261049949461594366e+01
1.360000000000000000e+02,2.596949941953644014e+01
1.370000000000000000e+02,2.468749944819137454e+01
1.380000000000000000e+02,2.148749951971694827e+01
1.390000000000000000e+02,2.384649946698919010e+01
1.400000000000000000e+02,2.371549946991726898e+01
1.410000000000000000e+02,2.514349943799897957e+01
1.420000000000000000e+02,2.330849947901442576e+01
1.430000000000000000e+02,2.408149946173653078e+01
1.440000000000000000e+02,2.559299942795187377e+01
1.450000000000000000e+02,2.226749950228258967e+01
1.460000000000000000e+02,2.348099947515875030e+01
1.470000000000000000e+02,2.438549945494160198e+01
1.480000000000000000e+02,2.167399951554834914e+01
1.490000000000000000e+02,2.446299945320934199e+01
1.500000000000000000e+02,2.068299953769892596e+01
1.510000000000000000e+02,2.333649947838857841e+01
1.520000000000000000e+02,2.402449946301057793e+01
1.530000000000000000e+02,2.463749944930896163e+01
1.540000000000000000e+02,2.299849948594346571e+01
1.550000000000000000e+02,2.330099947918206382e+01
1.560000000000000000e+02,1.953399956338107657e+01
1.570000000000000000e+02,2.490249944338575006e+01
1.580000000000000000e+02,2.287299948874861144e+01
1.590000000000000000e+02,2.205599950700998235e+01
1.600000000000000000e+02,2.354649947369471263e+01
1.610000000000000000e+02,2.437149945525452566e+01
1.620000000000000000e+02,2.622349941385909844e+01
1.630000000000000000e+02,2.355799947343766831e+01
1.640000000000000000e+02,2.133399952314794135e+01
1.650000000000000000e+02,2.416149945994839143e+01
1.660000000000000000e+02,2.235999950021505356e+01
1.670000000000000000e+02,2.491949944300576902e+01
1.680000000000000000e+02,2.402449946301057793e+01
1.690000000000000000e+02,2.303899948503822159e+01
1.700000000000000000e+02,2.447899945285171341e+01
1.710000000000000000e+02,2.461299944985658072e+01
1.720000000000000000e+02,2.363949947161599852e+01
1.730000000000000000e+02,2.622949941372498728e+01
1.740000000000000000e+02,2.433499945607036352e+01
1.750000000000000000e+02,2.591299942079931640e+01
1.760000000000000000e+02,2.206049950690940165e+01
1.770000000000000000e+02,2.494799944236874722e+01
1.780000000000000000e+02,2.614749941555783153e+01
1.790000000000000000e+02,2.290399948805570673e+01
1.800000000000000000e+02,2.574799942448735379e+01
1.810000000000000000e+02,2.512599943839013505e+01
1.820000000000000000e+02,2.655049940655008101e+01
1.830000000000000000e+02,2.464399944916367602e+01
1.840000000000000000e+02,2.280949949016794420e+01
1.850000000000000000e+02,2.550899942982941937e+01
1.860000000000000000e+02,2.673549940241500877e+01
1.870000000000000000e+02,2.339399947710335326e+01
1.880000000000000000e+02,2.410299946125596904e+01
1.890000000000000000e+02,2.256199949570000030e+01
1.900000000000000000e+02,2.325949948010966040e+01
1.910000000000000000e+02,2.542349943174049187e+01
1.920000000000000000e+02,2.121149952588602972e+01
1.930000000000000000e+02,2.144099952075630355e+01
1.940000000000000000e+02,2.502399944067001414e+01
1.950000000000000000e+02,2.521799943633377694e+01
1.960000000000000000e+02,2.347649947525933456e+01
1.970000000000000000e+02,2.260749949468299747e+01
1.980000000000000000e+02,2.413549946052953743e+01
1.990000000000000000e+02,2.460649945000186634e+01
